yelp_id,gmaps_id,gmaps_name,gmaps_address,gmaps_city,gmaps_zipcode,gmaps_latitude,gmaps_longitude,yelp_rating,yelp_rating_count,gmaps_rating,gmaps_rating_count,composite_score,yelp_types,gmaps_types,has at least one type (yelp/google)
lpL8_zGqMWE_4k5ftwN43w,ChIJD1GKwVwD9YgRCEYO1L_AcrQ,Watchman's,99 Krog St NE,Atlanta,30307,33.7564394,-84.3641343,4,105,4.4,293,0.7364211728,"Seafood, Restaurants, Nightlife, Bars, Cocktail Bars, Live/Raw Food",,1
Arug0T8ksDKtFGhIZwGdnw,ChIJbzogsTYE9YgRb2SaBuoAm88,Felix's Atlanta,1510 Piedmont Ave NE,Atlanta,30324,33.7966196,-84.37099,3.5,51,4.4,131,0.667056251,"Restaurants, Thai",,1
wBn8yBv0WgHK6Q5C4W7zSQ,ChIJ43mbYoQD9YgRfB_SWpUwqsM,Judicial Correctional Services,132 Mitchell St,Atlanta,30303,33.7504193,-84.3923585,4,36,2.8,126,0.551384268,"Restaurants, Breakfast & Brunch, Soul Food, American (Traditional), Barbeque, Southern",,1
GB8cykoJA4MwUBUvQ2pN_g,ChIJQc6LsFSn9YgR9e28aNQTeKs,QuikTrip,6901 Peachtree Industrial Blvd,Doraville,30340,33.9297255,-84.2657066,4,7,3.8,76,0.6224599619,"Gas Stations, Automotive, Food, Convenience Stores, Restaurants, Fast Food",,1
NYlUn2lFSnWLrCMmCwQ2XA,ChIJM65sw2UE9YgRdDzyOPr9IMA,Willy's Mexicana Grill,725 W Peachtree St NE,Atlanta,30308,33.774377,-84.3866154,3.5,10,4.2,67,0.6160972524,"Mexican, Fast Food, Restaurants",,1
Ko9INGYBfZY_YMaXalbahg,ChIJf6a9ZAMH9YgREfB1BTLyuvk,McDonald's,3893 Lavista Rd,Tucker,30084,33.7902067,-84.3071715,1.5,27,3.3,1630,0.37364388,"Coffee & Tea, Burgers, Food, American (Traditional), Restaurants, Fast Food",,1
XaAOl3AU_LihxjPkGO8KAQ,ChIJu7h96tQQ9YgRsua4aCQReiM,Creatwood Tavern,"1090 Windy Hill Rd, Ste 300",Smyrna,30080,33.8940328,-84.5209202,3,208,4.3,1472,0.6537102159,"Bars, Burgers, Nightlife, Sandwiches, Restaurants, Cocktail Bars",,1
8DS1CfJzG5R2YXvsfh1nVw,ChIJixRfh16n9YgRMq1d_CFXCU8,Bojangles,"5884 Buford Hwy, Doraville, GA 30340",Doraville,30340,33.9114209,-84.2651492,2,33,3.7,1052,0.462095293,"Fast Food, Salad, Restaurants, Chicken Wings, Sandwiches","restaurant, meal_takeaway, food",1
YIOC0-Ua9qGmrhij5eVt-A,ChIJ4-7wQF3i9IgRh357RGIvlmA,Little Villa's Pizza,3873 Washington Rd,East Point,30344,33.650121,-84.490667,2,73,3.2,696,0.4198426273,"Pizza, Sandwiches, Restaurants, Italian",,1
FGcAHfKn9es45UK2-2V8Vg,ChIJJe8Hl-On9YgRVdclBCs9ky4,Chipotle Mexican Grill,2078 Henderson Mill Rd NE,Atlanta,30345,33.8458627,-84.256006,2.5,91,3.8,785,0.5344651438,"Mexican, Fast Food, Restaurants, Tex-Mex",,1
BcjzCkGDdcT2bU-gXSRKAw,ChIJGbBF-UsH9YgRI501X474bB0,Toco Grill,1658 Lavista Rd NE,Atlanta,30329,33.8162953,-84.3340256,3.5,181,4.7,347,0.7265473691,"Middle Eastern, Restaurants, Kosher, Burgers, Mediterranean, Falafel",,1
UMhG2ZgaMfO87ZA4tK5R2g,ChIJgZO6VEsD9YgRtl-5qaqjpLw,West View Pizza Cafe,1550 Ralph David Abernathy Blvd SW,Atlanta,30310,33.743666,-84.438334,5,5,5,2,0.8084421879,"Restaurants, Pizza",,1
-6VuqBXDDJXv8CRm_CM2qg,ChIJ75bAsVgG9YgRFGDsH7kc344,Marcello's at Emory,"1540 Ave Pl, Ste B280",Atlanta,30329,33.8010194,-84.3277655,3.5,27,3.9,14,0.5848301094,"Sandwiches, Restaurants, Italian",,1
wC_JjnxpKkP2KHFil0flOw,ChIJZQnLOZ0J9YgR8VVY5NNnPac,PrimoHoagies,"6115 Peachtree Dunwoody Rd, Ste 125",Sandy Springs,30328,33.9213579,-84.3509672,4.5,57,4.4,141,0.7695074422,"Italian, Restaurants, Sandwiches",,1
bgjI2NAjHEN2PzIDHs45Zw,ChIJP9ujPnQG9YgR04GxJEdHJIo,Rain Thai and Sushi Bar,2345 Cheshire Bridge Rd NE,Atlanta,30324,33.8188472,-84.3496785,3.5,260,4.4,745,0.7100682104,"Restaurants, Asian Fusion, Thai, Japanese, Food, Sushi Bars",,1
KqVukyMQ-dtRONon8iAX5w,ChIJYYYlCbcR9YgRygkLKP4tDVo,Sal Grosso,1927 Powers Ferry Rd SE,Atlanta,30339,33.9049936,-84.4620993,3,91,3.3,12,0.4917612009,"Steakhouses, Brazilian, Restaurants",,1
CBSUbeKGyVLO0BkbNeSgjg,ChIJm1UhusEJ9YgRByW8EM2CPug,Beijing House,6035 Peachtree Rd,Doraville,30360,33.9076991,-84.2880328,3.5,6,3.7,66,0.5589439797,"Chicken Wings, Restaurants",,1
EDVwedoLCRvznzMKg7YmFw,ChIJMQqpTGYE9YgRnBDphq7abMs,Grain,856 W Peachtree St NW,Atlanta,30308,33.7779097,-84.3875171,4,109,4.5,57,0.730097098,"Nightlife, Tapas/Small Plates, Cocktail Bars, Live/Raw Food, Bars, Restaurants, Salad",,1
8gDdVJBDtEN8c5BWluzRpg,ChIJF1djakqn9YgR0bgfiAEP-JA,AnA Shawarma,3300 Marjan Dr,Atlanta,30340,33.8854263,-84.264677,5,6,5,6,0.8154289278,"Restaurants, Middle Eastern, Food, Food Trucks, Halal",,1
oEEOEas8AqULI-EmOtfq9w,ChIJxVNrPgqn9YgRYRfzGEjpdIs,Hot Chickpeas,"3795 Presidential Pkwy, Ste FP 2",Atlanta,30340,33.8859157,-84.2650369,5,34,4.9,125,0.860441466,"Sandwiches, Mediterranean, Restaurants, Middle Eastern",,1
#NAME?,ChIJuZoiGdEF9YgRSi2HQhIrkqs,The Colonnade,1879 Cheshire Bridge Rd NE,Atlanta,30324,33.809249,-84.3610196,4,462,4.4,1778,0.7779919471,"Restaurants, American (Traditional), Southern",,1
p4twxI2gOJSPo8httuXdkw,ChIJ9csZfIgR9YgR7Ff3kYbn_LU,Biryani N Grill,2590 Spring Rd SE,Smyrna,30080,33.8827685,-84.4780881,4,15,4.4,1544,0.7244142361,"Restaurants, Indian",,1
oG8YZ-SJaKxp1tdrmPX0GQ,ChIJJf0oaJAJ9YgRZzWih30ZJck,Bombay Grill,2165 Savoy Dr,Chamblee,30341,33.9193643,-84.3001854,3.5,32,3.3,26,0.5334935129,"Restaurants, Indian",,1
JybngrnO5ads72a97s-o_Q,ChIJRexQiTH99IgRM5yg1UWUiXQ,The Original El Taco,6000 N Terminal Pkwy,Atlanta,30337,33.6394852,-84.4326739,2.5,55,2.6,520,0.4024968957,"Restaurants, Mexican, Tex-Mex",,1
gS0QlKXmoBNC-h5C-WpX7w,ChIJuU6_wUIa9YgRZNhhjEfZOuU,Taco Bell,5161 S. Cobb Dr.,Smyrna,30080,33.8294594,-84.4917458,2.5,21,3.8,1085,0.5156755909,"Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Fast Food, Tacos",,1
f7kMYGkucU9INjMFtxeEcw,ChIJvewei0EE9YgRzVygEOliL2M,Subway,"1170 Crescent Ave NE, Ste P-1",Atlanta,30309,33.7864721,-84.3836523,4,7,3.3,128,0.5778318519,"Restaurants, Fast Food, Sandwiches",,1
aYy0JnNsfBlCy0apsa7_bQ,ChIJ-1uZVs8O9YgRlyAVf2NcR1M,Blue Moon Pizza Sandy Springs,"5610 Glenridge Dr, Ste 110",Sandy Springs,30342,33.908372,-84.3631345,3.5,212,4.4,1061,0.7105980157,"Restaurants, Bars, Sandwiches, Nightlife, Pizza",,1
gHiNUrXrwKB7yFBWPfizow,ChIJvV3qC2AH9YgR8o2vrQ4omUM,Skips Chicago Dogs,48 N Avondale Rd,Avondale Estates,30002,33.7757905,-84.2709321,4,184,4.5,2317,0.776541524,"Sandwiches, Cheesesteaks, Restaurants, Hot Dogs",,1
rUmTljn5Tze_wuZWGtCr3A,ChIJh_r9B8EH9YgRDVTz5PdNP-E,Mezza,2751 Lavista Rd,Decatur,30033,33.8238822,-84.2936861,4,73,3.9,11,0.6475564439,"Restaurants, Mediterranean",,1
w2Gg8xF7MqpZIDXPIerJbA,ChIJMf_DZlsQ9YgR05oBq1SnMgg,Maggiano's Little Italy,"1601 Cumberland Mall SE, Ste 200",Atlanta,30339,33.8807831,-84.4677164,3.5,342,4.3,3767,0.7211594718,"Restaurants, Event Planning & Services, Bars, Nightlife, Italian, Venues & Event Spaces",,1
532UW1N9eWpnx8Eh1_Q4Lw,ChIJMfxHNeIF9YgRwtPLtRoN47I,Sushi Kiku,2770 Lenox Rd,Atlanta,30324,33.8310072,-84.3568189,3.5,320,4.4,716,0.7128596271,"Restaurants, Sushi Bars, Japanese",,1
PmkaKkoQ_y1cxoJ3U0Ekfw,ChIJ0Q_Ys8gb9YgRMZgbKkC_1uE,Monterrey Mexican restaurant 21 Kenwood Plaza,4924 S Cobb Dr,Smyrna,30080,33.831511,-84.4934794,3.5,88,4.1,99,0.6424875515,"Restaurants, Mexican",,1
HSkyjCfach7pAeoQoylmKg,ChIJqVUxahUQ9YgR9qvsLy_yRjI,Crispina Ristorante & Pizzeria,"3300 Cobb Pkwy SE, Unit 208",Atlanta,30339,33.8713605,-84.4575763,4,230,4.3,724,0.7478801757,"Pizza, Italian, Restaurants",,1
Beo8hPu9HrEfpw0qOaLT-A,ChIJ6UCIajYD9YgRkPsK8FOo8W8,Marguerite’s Jerk Bistro,1039 Grant St SE,Atlanta,30315,33.7255377,-84.3772919,4.5,21,4.5,103,0.7612539602,"Caribbean, Restaurants, Cafes, Themed Cafes",,1
C0C-s8yZKRiQnig4txDavg,ChIJkXDHsVgG9YgRrZXd9fJNcko,Chow Mei Mei,1670 Clifton Rd NE,Atlanta,30329,33.8008989,-84.3274811,3.5,5,3.2,37,0.531306156,"Restaurants, Asian Fusion",,1
kUpTJyrT0JWLNe6vT8bW7w,ChIJA90HYVsQ9YgR5kp56-ez3YI,Auntie Anne's,1332 Cumberland Mall SE,Atlanta,30339,33.8800122,-84.4678106,2.5,11,2.5,47,0.343818587,"Pretzels, Restaurants, Bakeries, Food, Fast Food",,1
dxN7xDwtj1-_mw3jL8Jhiw,ChIJJ6qOej4H9YgRQJlEf3ckeBY,Sushi Avenue on the Square,131 Sycamore St,Decatur,30030,33.7744023,-84.2958185,3.5,150,4.6,465,0.7166955731,"Restaurants, Japanese, Seafood, Sushi Bars",,1
TybiL1G5xYujW8_9cM4mfQ,ChIJId4exRXi9IgRWwFq4gNZYxE,The Tavern @ Lounge and Sports Bar,"3560 Camp Creek Pkwy, Atlanta, GA 30344",Atlanta,30344,33.6546319,-84.5059313,2,126,3.6,1579,0.476726374,"Restaurants, Seafood, Chicken Wings, Sandwiches","bar, restaurant, food",1
990RVzOh7EOT0z8BTQY4sg,ChIJ344F5fMF9YgRl35GWK05ge0,Ocean Prime,3102 Piedmont Rd NE,Atlanta,30305,33.8404401,-84.370238,4,141,4.5,35,0.7290861527,"Restaurants, Seafood, Steakhouses",,1
DebmePHSj90A1QLoB2qpDA,ChIJQ_C0BlMd9YgRi65y2-CEoNk,Chairs Upstairs Bar and Restaurant,"2783 Main St, East Point, GA 30344",East Point,30344,33.679275,-84.440453,4,38,4.3,1129,0.7249545824,"Bars, Nightlife, Pubs, Restaurants, American (Traditional)","bar, restaurant, food",1
0T9XduR1vvF7yBLgokHVGg,ChIJBW-UGrID9YgR9q3FDR3b0lE,Community Grounds Cafe,"1297 McDonough Blvd SE, Atlanta, GA 30315",Atlanta,30315,33.719197,-84.3852594,4.5,38,4.7,472,0.8058883131,"Restaurants, Coffee & Tea, Breakfast & Brunch, Food","cafe, food",1
NY_pn1rBSZ7FJntDJT6Vjg,ChIJoVpBf_UF9YgRcTTgLfgIze4,Ru Sans Sushi and Seafood,"3330 Piedmont Rd NE, Ste 15",Atlanta,30305,33.8469713,-84.3725638,3.5,200,4.4,1716,0.7147015368,"Japanese, Pan Asian, Restaurants, Sushi Bars",,1
MCpfkiDhgDZy70tOza013g,ChIJlwuOf4kD9YgRrSFItFNiqDc,Sweet Auburn Seafood,171 Auburn Ave NE,Atlanta,30303,33.7553997,-84.3806733,3.5,731,4,2205,0.697324562,"Arts & Entertainment, Nightlife, Seafood, Tapas Bars, American (New), Bars, Wine Bars, Restaurants, Southern, Jazz & Blues, Music Venues",,1
s_ApvoBkUX0TQFj38JM1fg,ChIJAQvvJL0R9YgRRNSv5w8COB4,Karachi Broast & Grill Marietta,"1475 Terrell Mill Rd SE, Ste 110",Marietta,30067,33.9157941,-84.4689021,4,55,4.2,817,0.7171931996,"Halal, Pakistani, Sandwiches, Restaurants, Indian, Fast Food, American (New)",,1
J0wkIjo4ClByYPK1zy3MCg,ChIJC44AMwji9IgRGrv7Gmdon3I,Chili's Grill & Bar,Hartsfield Airport,Atlanta,30337,33.654936,-84.507965,2,5,3.3,2596,0.4792650017,"Restaurants, Nightlife, American (Traditional), Bars, Tex-Mex",,1
BsbAIg92KKboEgfMmBUqhQ,ChIJqc7ITcsJ9YgReXsVPHhyUVw,Church's Texas Chicken,4995 Buford Hwy,Chamblee,30341,33.8876958,-84.2866774,3,21,3.7,810,0.5526358455,"Chicken Wings, American (Traditional), Restaurants, Chicken Shop, Hot Dogs, Fast Food, Breakfast & Brunch",,1
ocUUpUEF0VKKhX9O-GI_Jg,ChIJzzLAaIkF9YgRoYWgQyyXRFk,Stout Irish Pub,"56 E Andrews Dr, Ste 16",Atlanta,30305,33.8431546,-84.3808847,3.5,39,4.7,3,0.6565931235,"Restaurants, Nightlife, Irish, Bars, Pubs, Burgers",,1
LhHClmzuywciGSbN4eiigw,ChIJzUHa_G8E9YgRJbN6XJ3ADKo,Pleasant Peasant,555 Peachtree St NE,Atlanta,30308,33.7696167,-84.3849336,4,5,0,0,0.6,"American (Traditional), Restaurants, Breakfast & Brunch",,1
a1GnZ5LLjWSH8tHjx6Zakw,ChIJfTJJFT0H9YgRKf5tWgxropE,Sushi Avenue,"308 W Ponce de Leon Ave, Decatur, GA 30030",Decatur,30030,33.7752152,-84.300189,3.5,127,4.5,485,0.7045741452,"Nightlife, Beer Bar, Restaurants, Japanese, Sushi Bars, Bars","restaurant, food",1
GWtcVg60t52XNwnTxFwN3w,ChIJB_p9r7IT9YgRD441hcemhRE,Marco's Pizza,2555 Delk Rd SE,Marietta,30067,33.973538,-84.480802,2.5,55,4.4,309,0.5770919965,"Pizza, Restaurants, Salad, Sandwiches",,1
Wa7FaJyR0OKJJrou_FK7Iw,ChIJa3ItfIwF9YgRfM0jRb3ilKc,Chipotle Mexican Grill,"540 17th St NW, Ste 420",Atlanta,30318,33.7910272,-84.4070375,2,60,3.2,1003,0.420650475,"Fast Food, Mexican, Restaurants",,1
KZPkYF5qewGJJS0X6sVm2g,ChIJKUPqsWsD9YgR8Qs-PXME7T4,Popeyes Louisiana Kitchen,515 Lee St SW,Atlanta,30310,33.7409002,-84.4144932,2,37,3.5,2205,0.4515165905,"Southern, Chicken Wings, Fast Food, Restaurants, American (Traditional)",,1
FnLRr0PegXHrztGKCJ1icQ,ChIJ69qor2Gm9YgRsRlzS83tYC8,Tikka Cafe,4578 Britt Rd,Tucker,30084,33.8812798,-84.2036364,4.5,27,4.3,40,0.7352980934,"Mexican, Fast Food, Restaurants, Halal, Wraps, Indian, Event Planning & Services, Caterers",,1
jmGHwmYcjGbjfriP04EskQ,ChIJ65mYgi4H9YgRCGxVyQ3UWJA,Oak Brewpub,630 E Lake Dr,Decatur,30030,33.760271,-84.3048066,4,30,4.3,39,0.6866171475,"Breweries, Nightlife, Bars, Brewpubs, Restaurants, Food, Pubs, American (New)",,1
Fv2n78pB5ui48NpM_m82Fg,ChIJ5WoMjIUF9YgRom_o-1amEgA,Sarku Japan,"3393 Peachtree Rd NE, Ste 1013",Atlanta,30326,33.8450008,-84.3610424,3,34,3.8,171,0.5536813437,"Restaurants, Japanese",,1
WJ-2L6jriLg2ugPu7y599A,ChIJNYX_VksG9YgRyc22YTLdqEI,2887 N Druid Hills Rd,2887 N Druid Hills Rd NE,Atlanta,30329,33.8164481,-84.3126116,4,5,0,0,0.6,"Caterers, Event Planning & Services, Restaurants, Sushi Bars, Vegan",,1
ZvEAtWWlsFT134caOtdFFA,ChIJWQMhyMQJ9YgR0qjWbleFJxQ,Buon Fornello Café & Bottega,1100 Hammond Dr,Sandy Springs,30328,33.9198963,-84.3522718,5,76,4.7,369,0.8638652251,"Pasta Shops, Sandwiches, Restaurants, Specialty Food, Food, Italian",,1
IH7bWVYwrobbpk7HHV-6Vw,ChIJexSUNxEE9YgRkRQFuW4sTQE,Subway,"566 Ponce De Leon Ave, Ste 200",Atlanta,30308,33.7739452,-84.3679381,2,14,2.9,132,0.34788383,"Restaurants, Sandwiches, Fast Food",,1
catgoTxatN6D7IYbplFRWw,ChIJAR78ic7i9IgRpBOGytXHEf0,Five Guys,2600 Maynard H Jackson Jr Blvd,Atlanta,30354,33.6421905,-84.4325454,3.5,134,4,2222,0.6712268093,"Burgers, Restaurants",,1
HO63s4n_odW40Jai5i8AyA,ChIJbTsDDvQE9YgRC2sf66oqZNM,Basha Bistro,420 14th St,Atlanta,30318,33.7859275,-84.4008724,3.5,19,4,4,0.5781826973,"Restaurants, Bistros, Mediterranean",,1
3npWS11Owp1uPr2LWXB-lg,ChIJ2wmhccwJ9YgR4sor8nmnrL0,El Taco Veloz,5084 Buford Hwy NE,Doraville,30340,33.8911017,-84.2856377,4,283,4.4,1835,0.77075188,"Restaurants, Mexican",,1
sl7avyygAuYpxGeN-RaHfg,ChIJBw4S2oAD9YgRqgLI9JeMflY,Get Fruity Cafe,"493 Flat Shoals Ave SE, Ste B",Atlanta,30316,33.7405263,-84.3460592,3.5,35,3.9,111,0.6096515147,"Cafes, Wraps, Food, Restaurants, Themed Cafes, Juice Bars & Smoothies, Salad, Breakfast & Brunch",,1
OP9p0QzRpwp_0FKooFrB9A,ChIJl2oWBB4H9YgRszbIN5CoiHk,The Wing Bar,"2179 Lawrenceville Hwy, Ste H",Decatur,30033,33.8103786,-84.2707172,4.5,13,4,42,0.6950604634,"Restaurants, Chicken Wings",,1
o4uFRmfxBAhyp_cHyuzWiw,ChIJ27UrCWkG9YgRY-FopOoqggY,1602 Lavista Rd,1602 Lavista Rd,Atlanta,30329,33.8154585,-84.3361173,4.5,151,0,0,0.8000995139,"Middle Eastern, Restaurants",,1
oSZ6W124LnKCV0757Z_dyg,ChIJNzAyGv-p9YgRlQHkVbY9nZc,China Cafeteria,3579 Memorial Dr,Decatur,30032,33.7551286,-84.2664314,2,9,3.9,62,0.4338262828,"Chinese, Restaurants",,1
WHizPwoOLMqO50D58dwS2w,ChIJD5PQNpgd9YgRjn_qncc9jO8,Big Daddy's Kitchen,2006 Delowe Dr SW,Atlanta,30311,33.6938944,-84.4897177,2,31,4.1,2614,0.5106261207,"Restaurants, Sandwiches, Internet Cafes, Soul Food, Food, Seafood",,1
Zk5JGob2Jx6MWCceoxs9RA,ChIJO2jyFwQH9YgRMIjxdEAZO6Y,Mint² Thai and Sushi Restaurant,1359 Clairmont Rd,Decatur,30033,33.7925,-84.305,2.5,155,3.4,156,0.4858740226,"Sushi Bars, Thai, Restaurants",,1
YqPMY08SCLok4UsvpOF8rQ,ChIJ-bhTHZQO9YgRuQnWBkyrNHw,Burger King,222 Hammond Dr,Atlanta,30328,33.9194331,-84.3801331,2,25,3.4,947,0.4268476345,"Fast Food, Restaurants, Burgers",,1
RM7TN7WF9nPaAK1R2ufY2g,ChIJAXvYmEwG9YgR52snlr5fsJY,Sushi Matsuya,"2899 N Druid Hills Rd, Unit B",Atlanta,30329,33.8157422,-84.3128776,3.5,205,3.8,207,0.633107589,"Restaurants, Sushi Bars, Japanese",,1
JtIt-VshqofckWkbBG6cRA,ChIJdeVPuukF9YgRYrwPGtgCH0A,Louisiana Bistreaux Seafood Kitchen Buckhead,"3312 Piedmont Rd NE, Atlanta, GA 30305",Atlanta,30305,33.8448248,-84.3722386,4,192,4.3,1788,0.7545002581,"Restaurants, Seafood, Cajun/Creole","restaurant, food",1
7JArl02SvR1x0YXIg3aHTw,ChIJl-XNkG_99IgR6D3q78gl2PU,Fish Bowl Poké Hapeville,610 South Central Ave,Hapeville,30354,33.6580859,-84.4086112,4.5,86,4.8,509,0.8290968084,"Restaurants, Poke, Japanese, Food, Hawaiian, Asian Fusion, Sushi Bars",,1
OhB-VnmDCxRquIysWH-yKw,ChIJOx5LRvYD9YgRWscxApUCkJw,Lottafrutta,590 Auburn Ave NE,Atlanta,30312,33.755993,-84.3680931,4.5,370,4.8,618,0.8535712296,"Mexican, Specialty Food, Sandwiches, Fruits & Veggies, Breakfast & Brunch, Food, Restaurants, Caribbean, Latin American",,1
gHqqMsWyQ0ogSwBYoI9bXw,ChIJVQFNAakD9YgRgeg5qearQ20,Yum's Sub Shop,1192 Pryor Rd SW,Atlanta,30315,33.7225209,-84.3927901,4,36,4.1,527,0.6962182832,"Sandwiches, Restaurants",,1
j4_oYhBSDlW1kjEq-DlSeQ,ChIJCXowwH4H9YgRXocezd2md9I,Los Bravos Mexican Restaurant Decatur,2895 N Decatur Rd,Decatur,30033,33.7913759,-84.2754528,2.5,115,4,1646,0.5657558252,"Bars, Mexican, Nightlife, Restaurants",,1
vdFE6ePeCMkKOjWrprVaKw,ChIJ31nzYVsB9YgROph6p3XQZwg,517 Flat Shoals Ave SE,517 Flat Shoals Ave,Atlanta,30316,33.7399626,-84.3453564,3.5,24,0,0,0.544198114,"Restaurants, Southern",,1
nKd59tXBKP9C7_VQTtxWbw,ChIJLfo3N-0E9YgRnnKtLHO1Vd4,Chick-fil-A,1100 Northside Dr NW,Atlanta,30318,33.7848169,-84.4079716,3,53,4.4,3251,0.650998229,"Event Planning & Services, Breakfast & Brunch, Restaurants, Caterers, Food, Chicken Shop, Fast Food, Desserts",,1
_UDX3AORVnxRlKMxGD3oQw,ChIJoxeUtxKo9YgRdRjHxSn_1Bo,Waffle House,2963 Lawrenceville Hwy,Tucker,30084,33.8286068,-84.2493746,2.5,14,3.9,960,0.5184718953,"Waffles, Breakfast & Brunch, Restaurants, Diners, American (New), American (Traditional)",,1
QwbeZfKnqJxvLZYdtxHc0w,ChIJzYyP2xWm9YgRT915ujUQkds,Subway,4010 Lawrenceville Hwy,Tucker,30084,33.8556622,-84.2050786,2,8,3.9,146,0.4410155566,"Restaurants, Sandwiches, Burgers, Fast Food",,1
7lnUSr9eh2mMdtrtjqhrAg,ChIJGfOPK-gF9YgR3n8hJS90VYk,Tin Drum Asian Kitchen & Boba Tea Bar - Lindbergh Plaza,4367 Roswell Rd,Atlanta,30342,33.825598,-84.364861,3.5,22,4.1,602,0.6402390258,"Vegetarian, Restaurants, Gluten-Free, Asian Fusion, Thai",,1
O4eB5UR3IOcpvg_nkIvX9w,ChIJIahcF04Q9YgRKljCOyl5yA8,C. Ellet's Steakhouse,"2605 Circle 75 Pkwy, Ste 400",Atlanta,30339,33.8893129,-84.4685712,3.5,138,4.2,889,0.68214928,"Steakhouses, Seafood, Bars, Nightlife, Whiskey Bars, Southern, Restaurants",,1
ixTXJ73e2TdmeNCl2N870g,ChIJaaBaNhkF9YgRJ0ia1zr6DGg,Jersey Mike's Subs,"2020 Howell Mill Rd, Ste C",Atlanta,30318,33.8102082,-84.4138406,2.5,47,3.3,174,0.4587523751,"Fast Food, Restaurants, Delis, Sandwiches",,1
aeff_MpQDbrxvnxvKSEZmg,ChIJwUPg-agF9YgRpqpXMIdGM7s,"Bella's Best Organic Gourmet , LLC",1830 Cheshire Bridge Rd NE,Atlanta,30324,33.8093702,-84.3626803,4,21,4.4,25,0.686821945,"Coffee & Tea, Food, Bakeries, Cafes, Restaurants",,1
mAnmBzUJk8XXSBd8-dn9hg,ChIJvVk07m_99IgRzz0cbYGyuwA,Hapeville Corner Tavern,573 N Central Ave,Hapeville,30354,33.6583231,-84.4075408,3.5,175,4.2,1999,0.6942331053,"Nightlife, Bars, Breakfast & Brunch, Sandwiches, Pubs, American (Traditional), Pool Halls, Restaurants, Chicken Wings",,1
JkMH4rvy5QxQeOWakPWNGA,ChIJfYmYeFkB9YgRgYYpE5Ol2C0,Krystal,415 Moreland Ave,Atlanta,30316,33.7426533,-84.3496274,1.5,26,3.3,1477,0.3720552523,"Burgers, Restaurants, Fast Food",,1
PRojUfduOKWAtHwK8fSKFQ,ChIJu8WP6n4H9YgRcMRapC7ma9U,Subway,"2899 N Decatur Rd, Ste A",Decatur,30033,33.7912663,-84.2749138,2.5,5,3.8,156,0.5208440648,"Sandwiches, Fast Food, Restaurants",,1
Ywvy9JC5eT1xfY2HpTxi2A,ChIJr8cp04oD9YgRgL2zpAphUqA,Havana Cigars,376 Auburn Ave NE,Atlanta,30312,33.7557242,-84.3745323,5,23,4.9,273,0.8626863785,"Cigar Bars, Bars, Lounges, Nightlife, Food, Coffee & Tea, Tobacco Shops, Restaurants, Cafes, Themed Cafes, Shopping",,1
Rk7tw_XRrJFnAjmk5PuMOQ,ChIJKe3vOe4G9YgR9YQYUNCrT_g,Bad Dog Taqueria,1579 N Decatur Rd NE,Atlanta,30307,33.787963,-84.325981,3,232,3.4,22,0.522090396,"Food, Internet Cafes, American (New), Burgers, Restaurants, Mexican",,1
o2r-LGJiZVUVMyKzSfJtxg,ChIJMfBKKD4G9YgRrB0KkWFrv_w,Jersey Mike's Subs,"2470 Briarcliff Rd, Loehmann'S Plaza",Atlanta,30329,33.8268835,-84.332553,3.5,64,4.2,272,0.6580766495,"Sandwiches, Restaurants, Fast Food, Delis",,1
c8Ke-z2BQ97EkwljNgxixg,ChIJs6JWyU_99IgRgxAom4GTHJU,Waffle House,1227 Virginia Ave,East Point,30344,33.6593232,-84.4292237,3.5,73,4,1722,0.6592645119,"Restaurants, Diners, Breakfast & Brunch, American (Traditional), Fast Food, Waffles, American (New)",,1
mvxfOpC33thTlzpV_HwDdQ,ChIJlX9bbLYP9YgRqY1ucT3wXjA,CraveWell Cafe,"5885 Glenridge Dr, Ste 400",Sandy Springs,30328,33.9217736,-84.3787064,4,5,4.8,54,0.7490046579,"Restaurants, Cafes",,1
nQkcvNHx8FH00CefJV_0MA,ChIJu-1HupMF9YgRjZFMwJ1mcwo,Sri Thai Kitchen & Sushi Bar,"1380 Atlantic Dr NW, Ste 14275",Atlanta,30363,33.7934074,-84.3977646,4.5,81,4.3,924,0.7843784962,"Beer Bar, Thai, Restaurants, Nightlife, Bars, Japanese, Sushi Bars",,1
xj20tspcCMOKRLqXPoN_Vg,ChIJdwz-nD399IgROEUR8KG-lnw,Panda Express,12700 Spine Rd SW,Atlanta,30354,33.6409046,-84.4253235,2.5,47,3.5,808,0.4946909833,"Asian Fusion, Fast Food, Chinese, Restaurants, Food",,1
162wp2k2ifFFljhyzCU3iw,ChIJP6i6NFsJ9YgR7TE-0earObY,Chipotle Mexican Grill,"4400 Ashford Dunwoody Rd NE, Ste 1385",Atlanta,30346,33.9238128,-84.3409798,2.5,33,3.9,630,0.5267641531,"Specialty Food, Food, Ethnic Food, Mexican, Restaurants, Fast Food",,1
UZBLOyeCBfDeVpUcZSrpPw,ChIJNf_bof-p9YgR1bS1lFE_Ys8,Atlanta's Best Wings,3557 Memorial Dr,Decatur,30032,33.7545078,-84.2677274,4,90,4.3,742,0.7337102035,"Restaurants, Chicken Wings, Food",,1
